Series,PBG,PBU,PBU_1,PBU_2,Focus/DR Flag,Pricing/Lead Time PM,Technical PM
NMOQS,Magnetics,Wireless,Wireless Infrastructure,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
NMOQW,Magnetics,Wireless,Wireless Infrastructure,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
NMOSP,Magnetics,Wireless,Wireless Infrastructure,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
NMOTE,Magnetics,Wireless,Wireless Infrastructure,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
NMOTL,Magnetics,Wireless,Wireless Infrastructure,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
NMOTM,Magnetics,Wireless,Wireless Infrastructure,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
NMOU1,Magnetics,Wireless,Wireless Infrastructure,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
NMOUH,Magnetics,Wireless,Wireless Infrastructure,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
NMOWB,Magnetics,Wireless,Wireless Infrastructure,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
NTF63,Magnetics,Wireless,Wireless LTCC,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
OCBRA,Magnetics,Wireless,Wireless Infrastructure,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
OD350,Magnetics,Wireless,Wireless Infrastructure,External,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
OD617,Magnetics,Wireless,Wireless Infrastructure,External,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
OM150,Magnetics,Wireless,Wireless Infrastructure,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
OM420,Magnetics,Wireless,Wireless Infrastructure,External,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
OM450,Magnetics,Wireless,Wireless Infrastructure,External,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
OM800,Magnetics,Wireless,Wireless Infrastructure,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
OM825,Magnetics,Wireless,Wireless Infrastructure,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
ONMOA,Magnetics,Wireless,Wireless Infrastructure,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
ONMOM,Magnetics,Wireless,Wireless Infrastructure,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PA201,Magnetics,Wireless,WPC Chilisin,WPC,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PA625,Magnetics,Wireless,WPC Chilisin,WPC,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PA664,Magnetics,Wireless,WPC Chilisin,WPC,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA00,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA01,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA02,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA03,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA04,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA05,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA06,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA07,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA08,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA09,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA0A,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA0V,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA13,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA14,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA15,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA16,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA27,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA36,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA37,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA60,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAA70,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAAF0,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE0B,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE0C,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE0D,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE0E,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE0F,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE0G,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE0H,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE0J,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE0K,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE0L,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE0Q,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE0X,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE0Z,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE48,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE49,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE58,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE64,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE87,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE93,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE96,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE97,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAE98,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAF0N,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAF0P,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAF0Q,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAF0V,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAF39,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAF41,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAF42,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAF45,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAF46,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAF60,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAF80,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAL0X,Magnetics,Wireless,LTCC Chilisin,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAL53,Magnetics,Wireless,LTCC Chilisin,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM07,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0A,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0B,Magnetics,Wireless,LTCC Chilisin,Ceramic,Yes,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0C,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0D,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0E,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0F,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0G,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0H,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0I,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0K,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0L,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0M,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0P,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0R,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0S,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0U,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0V,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0Y,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM0Z,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM35,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
PAM36,Magnetics,Wireless,Antenna Chilisin,Ceramic,No,"Randy Posluszny,
Ellen Cheng - Wireless Comm Technologies, 
Sunwin Li - Wireless Power Charging, 
Libby Hsu - Low Temp Co-Fired Ceramic",Gregary Makar
